label,Number of vcis,Operation Type,Message size,Number of entities,Number of communicators,Total message rates,Total bandwidth
pth_vciopt_Ncomm,18,PT2PT,1,8,8,8.4658,8.4658
pth_vciopt_Ncomm_nolock,18,PT2PT,1,8,8,10.5794,10.5794
abt_vci_Ncomm_Nes,18,PT2PT,1,8,8,11.3288,11.3288
pth_vciopt_Ncomm,1,PT2PT,1,8,12,0.4449,0.4449
pth_vciopt_Ncomm_nolock,1,PT2PT,1,8,12,0.408,0.408
abt_vci_Ncomm_Nes,1,PT2PT,1,8,12,0.5608,0.5608
pth_vciopt_Ncomm,4,PT2PT,1,8,12,2.8558,2.8558
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,8,12,3.1002,3.1002
pth_vciopt_Ncomm,8,PT2PT,1,8,12,8.6919,8.6919
pth_vciopt_Ncomm_nolock,8,PT2PT,1,8,12,10.7186,10.7186
abt_vci_Ncomm_Nes,8,PT2PT,1,8,12,7.5573,7.5573
pth_vciopt_Ncomm,18,PT2PT,1,8,12,8.3227,8.3227
pth_vciopt_Ncomm_nolock,18,PT2PT,1,8,12,10.3269,10.3269
abt_vci_Ncomm_Nes,18,PT2PT,1,8,12,10.0856,10.0856
pth_vciopt_Ncomm,1,PT2PT,1,8,16,0.3424,0.3424
pth_vciopt_Ncomm_nolock,1,PT2PT,1,8,16,0.3288,0.3288
abt_vci_Ncomm_Nes,1,PT2PT,1,8,16,0.4263,0.4263
pth_vciopt_Ncomm,4,PT2PT,1,8,16,2.8522,2.8522
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,8,16,3.4073,3.4073
pth_vciopt_Ncomm,8,PT2PT,1,8,16,8.3513,8.3513
pth_vciopt_Ncomm_nolock,8,PT2PT,1,8,16,11.1869,11.1869
abt_vci_Ncomm_Nes,8,PT2PT,1,8,16,10.5876,10.5876
pth_vciopt_Ncomm,18,PT2PT,1,8,16,8.3058,8.3058
pth_vciopt_Ncomm_nolock,18,PT2PT,1,8,16,10.1369,10.1369
abt_vci_Ncomm_Nes,18,PT2PT,1,8,16,10.8645,10.8645
proc,-1,PT2PT,1,9,1,31.3226,31.3226
pth_vciopt_Ncomm,1,PT2PT,1,9,2,0.4046,0.4046
pth_vciopt_Ncomm_nolock,1,PT2PT,1,9,2,0.3029,0.3029
abt_vci_Ncomm_Nes,1,PT2PT,1,9,2,0.4199,0.4199
pth_vciopt_Ncomm,4,PT2PT,1,9,2,0.9964,0.9964
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,9,2,3.9364,3.9364
pth_vciopt_Ncomm,8,PT2PT,1,9,2,0.765,0.765
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,9,2,3.6188,3.6188
pth_vciopt_Ncomm,18,PT2PT,1,9,2,0.9724,0.9724
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,9,2,3.0135,3.0135
pth_vciopt_Ncomm,1,PT2PT,1,9,8,0.468,0.468
pth_vciopt_Ncomm_nolock,1,PT2PT,1,9,8,0.4258,0.4258
abt_vci_Ncomm_Nes,1,PT2PT,1,9,8,0.5039,0.5039
pth_vciopt_Ncomm,4,PT2PT,1,9,8,1.6285,1.6285
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,9,8,3.4806,3.4806
pth_vciopt_Ncomm,8,PT2PT,1,9,8,3.5787,3.5787
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,9,8,8.4029,8.4029
pth_vciopt_Ncomm,18,PT2PT,1,9,8,3.598,3.598
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,9,8,8.9807,8.9807
pth_vciopt_Ncomm,1,PT2PT,1,9,12,0.3081,0.3081
pth_vciopt_Ncomm_nolock,1,PT2PT,1,9,12,0.3759,0.3759
abt_vci_Ncomm_Nes,1,PT2PT,1,9,12,0.435,0.435
pth_vciopt_Ncomm,4,PT2PT,1,9,12,1.769,1.769
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,9,12,3.6517,3.6517
pth_vciopt_Ncomm,8,PT2PT,1,9,12,3.2168,3.2168
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,9,12,8.2425,8.2425
pth_vciopt_Ncomm,18,PT2PT,1,9,12,10.2588,10.2588
pth_vciopt_Ncomm_nolock,18,PT2PT,1,9,12,12.0155,12.0155
abt_vci_Ncomm_Nes,18,PT2PT,1,9,12,14.4119,14.4119
pth_vciopt_Ncomm,1,PT2PT,1,9,16,0.3694,0.3694
pth_vciopt_Ncomm_nolock,1,PT2PT,1,9,16,0.4126,0.4126
abt_vci_Ncomm_Nes,1,PT2PT,1,9,16,0.4477,0.4477
pth_vciopt_Ncomm,4,PT2PT,1,9,16,1.6422,1.6422
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,9,16,3.9818,3.9818
pth_vciopt_Ncomm,8,PT2PT,1,9,16,3.1743,3.1743
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,9,16,8.0942,8.0942
pth_vciopt_Ncomm,18,PT2PT,1,9,16,9.3939,9.3939
pth_vciopt_Ncomm_nolock,18,PT2PT,1,9,16,11.195,11.195
abt_vci_Ncomm_Nes,18,PT2PT,1,9,16,12.729,12.729
proc,-1,PT2PT,1,10,1,39.9056,39.9056
pth_vciopt_Ncomm,1,PT2PT,1,10,2,0.2966,0.2966
pth_vciopt_Ncomm_nolock,1,PT2PT,1,10,2,0.3646,0.3646
abt_vci_Ncomm_Nes,1,PT2PT,1,10,2,0.5159,0.5159
pth_vciopt_Ncomm,4,PT2PT,1,10,2,0.8307,0.8307
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,10,2,4.8449,4.8449
pth_vciopt_Ncomm,8,PT2PT,1,10,2,0.9665,0.9665
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,10,2,2.9554,2.9554
pth_vciopt_Ncomm,18,PT2PT,1,10,2,0.8414,0.8414
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,10,2,4.9136,4.9136
pth_vciopt_Ncomm,1,PT2PT,1,10,8,0.3321,0.3321
pth_vciopt_Ncomm_nolock,1,PT2PT,1,10,8,0.381,0.381
abt_vci_Ncomm_Nes,1,PT2PT,1,10,8,0.5022,0.5022
pth_vciopt_Ncomm,4,PT2PT,1,10,8,1.8162,1.8162
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,10,8,4.1754,4.1754
pth_vciopt_Ncomm,8,PT2PT,1,10,8,3.8966,3.8966
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,10,8,9.469,9.469
pth_vciopt_Ncomm,18,PT2PT,1,10,8,3.8199,3.8199
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,10,8,14.6132,14.6132
pth_vciopt_Ncomm,1,PT2PT,1,10,12,0.3649,0.3649
pth_vciopt_Ncomm_nolock,1,PT2PT,1,10,12,0.2823,0.2823
abt_vci_Ncomm_Nes,1,PT2PT,1,10,12,0.4728,0.4728
pth_vciopt_Ncomm,4,PT2PT,1,10,12,1.9605,1.9605
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,10,12,4.6398,4.6398
pth_vciopt_Ncomm,8,PT2PT,1,10,12,3.5041,3.5041
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,10,12,9.8614,9.8614
pth_vciopt_Ncomm,18,PT2PT,1,10,12,10.3019,10.3019
pth_vciopt_Ncomm_nolock,18,PT2PT,1,10,12,12.6128,12.6128
abt_vci_Ncomm_Nes,18,PT2PT,1,10,12,18.8803,18.8803
pth_vciopt_Ncomm,1,PT2PT,1,10,16,0.2929,0.2929
pth_vciopt_Ncomm_nolock,1,PT2PT,1,10,16,0.3988,0.3988
abt_vci_Ncomm_Nes,1,PT2PT,1,10,16,0.3844,0.3844
pth_vciopt_Ncomm,4,PT2PT,1,10,16,2.0375,2.0375
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,10,16,5.5152,5.5152
pth_vciopt_Ncomm,8,PT2PT,1,10,16,3.9092,3.9092
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,10,16,8.1919,8.1919
pth_vciopt_Ncomm,18,PT2PT,1,10,16,10.4236,10.4236
pth_vciopt_Ncomm_nolock,18,PT2PT,1,10,16,12.1745,12.1745
abt_vci_Ncomm_Nes,18,PT2PT,1,10,16,13.653,13.653
proc,-1,PT2PT,1,11,1,36.7781,36.7781
pth_vciopt_Ncomm,1,PT2PT,1,11,2,0.3129,0.3129
pth_vciopt_Ncomm_nolock,1,PT2PT,1,11,2,0.2845,0.2845
abt_vci_Ncomm_Nes,1,PT2PT,1,11,2,0.5021,0.5021
pth_vciopt_Ncomm,4,PT2PT,1,11,2,0.8848,0.8848
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,11,2,4.1817,4.1817
pth_vciopt_Ncomm,8,PT2PT,1,11,2,0.9395,0.9395
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,11,2,3.5956,3.5956
pth_vciopt_Ncomm,18,PT2PT,1,11,2,0.8969,0.8969
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,11,2,3.3378,3.3378
pth_vciopt_Ncomm,1,PT2PT,1,11,8,0.2897,0.2897
pth_vciopt_Ncomm_nolock,1,PT2PT,1,11,8,0.3979,0.3979
abt_vci_Ncomm_Nes,1,PT2PT,1,11,8,0.4623,0.4623
pth_vciopt_Ncomm,4,PT2PT,1,11,8,2.0045,2.0045
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,11,8,4.6946,4.6946
pth_vciopt_Ncomm,8,PT2PT,1,11,8,3.9383,3.9383
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,11,8,9.6907,9.6907
pth_vciopt_Ncomm,18,PT2PT,1,11,8,4.182,4.182
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,11,8,10.7875,10.7875
pth_vciopt_Ncomm,1,PT2PT,1,11,12,0.3228,0.3228
pth_vciopt_Ncomm_nolock,1,PT2PT,1,11,12,0.3677,0.3677
abt_vci_Ncomm_Nes,1,PT2PT,1,11,12,0.4131,0.4131
pth_vciopt_Ncomm,4,PT2PT,1,11,12,1.9826,1.9826
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,11,12,5.398,5.398
pth_vciopt_Ncomm,8,PT2PT,1,11,12,3.9606,3.9606
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,11,12,9.9768,9.9768
pth_vciopt_Ncomm,18,PT2PT,1,11,12,11.7132,11.7132
pth_vciopt_Ncomm_nolock,18,PT2PT,1,11,12,13.3941,13.3941
abt_vci_Ncomm_Nes,18,PT2PT,1,11,12,13.6123,13.6123
pth_vciopt_Ncomm,1,PT2PT,1,11,16,0.3946,0.3946
pth_vciopt_Ncomm_nolock,1,PT2PT,1,11,16,0.281,0.281
abt_vci_Ncomm_Nes,1,PT2PT,1,11,16,0.4209,0.4209
pth_vciopt_Ncomm,4,PT2PT,1,11,16,1.9968,1.9968
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,11,16,4.6715,4.6715
pth_vciopt_Ncomm,8,PT2PT,1,11,16,3.6673,3.6673
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,11,16,9.4763,9.4763
pth_vciopt_Ncomm,18,PT2PT,1,11,16,11.3462,11.3462
pth_vciopt_Ncomm_nolock,18,PT2PT,1,11,16,13.4993,13.4993
abt_vci_Ncomm_Nes,18,PT2PT,1,11,16,16.0804,16.0804
proc,-1,PT2PT,1,12,1,37.3587,37.3587
pth_vciopt_Ncomm,1,PT2PT,1,12,2,0.287,0.287
pth_vciopt_Ncomm_nolock,1,PT2PT,1,12,2,0.3127,0.3127
abt_vci_Ncomm_Nes,1,PT2PT,1,12,2,0.4643,0.4643
pth_vciopt_Ncomm,4,PT2PT,1,12,2,0.8213,0.8213
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,12,2,4.0953,4.0953
pth_vciopt_Ncomm,8,PT2PT,1,12,2,0.7527,0.7527
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,12,2,4.1632,4.1632
pth_vciopt_Ncomm,18,PT2PT,1,12,2,0.8185,0.8185
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,12,2,5.0648,5.0648
pth_vciopt_Ncomm,1,PT2PT,1,12,8,0.3688,0.3688
pth_vciopt_Ncomm_nolock,1,PT2PT,1,12,8,0.3113,0.3113
abt_vci_Ncomm_Nes,1,PT2PT,1,12,8,0.3868,0.3868
pth_vciopt_Ncomm,4,PT2PT,1,12,8,2.1627,2.1627
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,12,8,3.1133,3.1133
pth_vciopt_Ncomm,8,PT2PT,1,12,8,4.3674,4.3674
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,12,8,9.8053,9.8053
pth_vciopt_Ncomm,18,PT2PT,1,12,8,4.4072,4.4072
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,12,8,11.4517,11.4517
pth_vciopt_Ncomm,1,PT2PT,1,12,12,0.3231,0.3231
pth_vciopt_Ncomm_nolock,1,PT2PT,1,12,12,0.3275,0.3275
abt_vci_Ncomm_Nes,1,PT2PT,1,12,12,0.4533,0.4533
pth_vciopt_Ncomm,4,PT2PT,1,12,12,2.2897,2.2897
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,12,12,3.072,3.072
pth_vciopt_Ncomm,8,PT2PT,1,12,12,4.5692,4.5692
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,12,12,8.1206,8.1206
pth_vciopt_Ncomm,18,PT2PT,1,12,12,12.3532,12.3532
pth_vciopt_Ncomm_nolock,18,PT2PT,1,12,12,14.0602,14.0602
abt_vci_Ncomm_Nes,18,PT2PT,1,12,12,15.7029,15.7029
pth_vciopt_Ncomm,1,PT2PT,1,12,16,0.3589,0.3589
pth_vciopt_Ncomm_nolock,1,PT2PT,1,12,16,0.3703,0.3703
abt_vci_Ncomm_Nes,1,PT2PT,1,12,16,0.3767,0.3767
pth_vciopt_Ncomm,4,PT2PT,1,12,16,2.3795,2.3795
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,12,16,2.9162,2.9162
pth_vciopt_Ncomm,8,PT2PT,1,12,16,4.2226,4.2226
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,12,16,9.0764,9.0764
pth_vciopt_Ncomm,18,PT2PT,1,12,16,12.4362,12.4362
pth_vciopt_Ncomm_nolock,18,PT2PT,1,12,16,14.8156,14.8156
abt_vci_Ncomm_Nes,18,PT2PT,1,12,16,16.3421,16.3421
proc,-1,PT2PT,1,13,1,44.9819,44.9819
pth_vciopt_Ncomm,1,PT2PT,1,13,2,0.3301,0.3301
pth_vciopt_Ncomm_nolock,1,PT2PT,1,13,2,0.3474,0.3474
abt_vci_Ncomm_Nes,1,PT2PT,1,13,2,0.4389,0.4389
pth_vciopt_Ncomm,4,PT2PT,1,13,2,0.8361,0.8361
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,13,2,3.7731,3.7731
pth_vciopt_Ncomm,8,PT2PT,1,13,2,0.7737,0.7737
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,13,2,4.8908,4.8908
pth_vciopt_Ncomm,18,PT2PT,1,13,2,0.6656,0.6656
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,13,2,4.1372,4.1372
pth_vciopt_Ncomm,1,PT2PT,1,13,8,0.3116,0.3116
pth_vciopt_Ncomm_nolock,1,PT2PT,1,13,8,0.3796,0.3796
abt_vci_Ncomm_Nes,1,PT2PT,1,13,8,0.3926,0.3926
pth_vciopt_Ncomm,4,PT2PT,1,13,8,1.6012,1.6012
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,13,8,3.2695,3.2695
pth_vciopt_Ncomm,8,PT2PT,1,13,8,4.2224,4.2224
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,13,8,12.0684,12.0684
pth_vciopt_Ncomm,18,PT2PT,1,13,8,4.3296,4.3296
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,13,8,12.3515,12.3515
pth_vciopt_Ncomm,1,PT2PT,1,13,12,0.2823,0.2823
pth_vciopt_Ncomm_nolock,1,PT2PT,1,13,12,0.3891,0.3891
abt_vci_Ncomm_Nes,1,PT2PT,1,13,12,0.3261,0.3261
pth_vciopt_Ncomm,4,PT2PT,1,13,12,1.6747,1.6747
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,13,12,3.27,3.27
pth_vciopt_Ncomm,8,PT2PT,1,13,12,2.4543,2.4543
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,13,12,6.9971,6.9971
pth_vciopt_Ncomm,18,PT2PT,1,13,12,5.0173,5.0173
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,13,12,14.7772,14.7772
pth_vciopt_Ncomm,1,PT2PT,1,13,16,0.3951,0.3951
pth_vciopt_Ncomm_nolock,1,PT2PT,1,13,16,0.4077,0.4077
abt_vci_Ncomm_Nes,1,PT2PT,1,13,16,0.4427,0.4427
pth_vciopt_Ncomm,4,PT2PT,1,13,16,1.618,1.618
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,13,16,3.2609,3.2609
pth_vciopt_Ncomm,8,PT2PT,1,13,16,4.9872,4.9872
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,13,16,9.8308,9.8308
pth_vciopt_Ncomm,18,PT2PT,1,13,16,13.2605,13.2605
pth_vciopt_Ncomm_nolock,18,PT2PT,1,13,16,15.3706,15.3706
abt_vci_Ncomm_Nes,18,PT2PT,1,13,16,17.5265,17.5265
proc,-1,PT2PT,1,14,1,53.6676,53.6676
pth_vciopt_Ncomm,1,PT2PT,1,14,2,0.3301,0.3301
pth_vciopt_Ncomm_nolock,1,PT2PT,1,14,2,0.3623,0.3623
abt_vci_Ncomm_Nes,1,PT2PT,1,14,2,0.3952,0.3952
pth_vciopt_Ncomm,4,PT2PT,1,14,2,0.6999,0.6999
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,14,2,3.8465,3.8465
pth_vciopt_Ncomm,8,PT2PT,1,14,2,0.6992,0.6992
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,14,2,4.0458,4.0458
pth_vciopt_Ncomm,18,PT2PT,1,14,2,0.6926,0.6926
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,14,2,4.4683,4.4683
pth_vciopt_Ncomm,1,PT2PT,1,14,8,0.2819,0.2819
pth_vciopt_Ncomm_nolock,1,PT2PT,1,14,8,0.3671,0.3671
abt_vci_Ncomm_Nes,1,PT2PT,1,14,8,0.3561,0.3561
pth_vciopt_Ncomm,4,PT2PT,1,14,8,1.9414,1.9414
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,14,8,3.4879,3.4879
pth_vciopt_Ncomm,8,PT2PT,1,14,8,4.4649,4.4649
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,14,8,10.6816,10.6816
pth_vciopt_Ncomm,18,PT2PT,1,14,8,4.8023,4.8023
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,14,8,11.9496,11.9496
pth_vciopt_Ncomm,1,PT2PT,1,14,12,0.2942,0.2942
pth_vciopt_Ncomm_nolock,1,PT2PT,1,14,12,0.3273,0.3273
abt_vci_Ncomm_Nes,1,PT2PT,1,14,12,0.4091,0.4091
pth_vciopt_Ncomm,4,PT2PT,1,14,12,1.7088,1.7088
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,14,12,4.3863,4.3863
pth_vciopt_Ncomm,8,PT2PT,1,14,12,2.5766,2.5766
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,14,12,9.6604,9.6604
pth_vciopt_Ncomm,18,PT2PT,1,14,12,5.0741,5.0741
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,14,12,12.6905,12.6905
pth_vciopt_Ncomm,1,PT2PT,1,14,16,0.382,0.382
pth_vciopt_Ncomm_nolock,1,PT2PT,1,14,16,0.3759,0.3759
abt_vci_Ncomm_Nes,1,PT2PT,1,14,16,0.3485,0.3485
pth_vciopt_Ncomm,4,PT2PT,1,14,16,1.8458,1.8458
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,14,16,3.509,3.509
pth_vciopt_Ncomm,8,PT2PT,1,14,16,5.2281,5.2281
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,14,16,10.5243,10.5243
pth_vciopt_Ncomm,18,PT2PT,1,14,16,14.7999,14.7999
pth_vciopt_Ncomm_nolock,18,PT2PT,1,14,16,16.8531,16.8531
abt_vci_Ncomm_Nes,18,PT2PT,1,14,16,17.4916,17.4916
proc,-1,PT2PT,1,15,1,48.4783,48.4783
pth_vciopt_Ncomm,1,PT2PT,1,15,2,0.3347,0.3347
pth_vciopt_Ncomm_nolock,1,PT2PT,1,15,2,0.2936,0.2936
abt_vci_Ncomm_Nes,1,PT2PT,1,15,2,0.3383,0.3383
pth_vciopt_Ncomm,4,PT2PT,1,15,2,0.8265,0.8265
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,15,2,4.6655,4.6655
pth_vciopt_Ncomm,8,PT2PT,1,15,2,0.7648,0.7648
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,15,2,3.6903,3.6903
pth_vciopt_Ncomm,18,PT2PT,1,15,2,0.8205,0.8205
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,15,2,3.3248,3.3248
pth_vciopt_Ncomm,1,PT2PT,1,15,8,0.38,0.38
pth_vciopt_Ncomm_nolock,1,PT2PT,1,15,8,0.3626,0.3626
abt_vci_Ncomm_Nes,1,PT2PT,1,15,8,0.3408,0.3408
pth_vciopt_Ncomm,4,PT2PT,1,15,8,1.6284,1.6284
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,15,8,3.496,3.496
pth_vciopt_Ncomm,8,PT2PT,1,15,8,5.1192,5.1192
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,15,8,11.4409,11.4409
pth_vciopt_Ncomm,18,PT2PT,1,15,8,5.0192,5.0192
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,15,8,13.972,13.972
pth_vciopt_Ncomm,1,PT2PT,1,15,12,0.3746,0.3746
pth_vciopt_Ncomm_nolock,1,PT2PT,1,15,12,0.3184,0.3184
abt_vci_Ncomm_Nes,1,PT2PT,1,15,12,0.3655,0.3655
pth_vciopt_Ncomm,4,PT2PT,1,15,12,1.7144,1.7144
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,15,12,3.7409,3.7409
pth_vciopt_Ncomm,8,PT2PT,1,15,12,2.7479,2.7479
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,15,12,9.0253,9.0253
pth_vciopt_Ncomm,18,PT2PT,1,15,12,5.5902,5.5902
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,15,12,11.4721,11.4721
pth_vciopt_Ncomm,1,PT2PT,1,15,16,0.306,0.306
pth_vciopt_Ncomm_nolock,1,PT2PT,1,15,16,0.3729,0.3729
abt_vci_Ncomm_Nes,1,PT2PT,1,15,16,0.3514,0.3514
pth_vciopt_Ncomm,4,PT2PT,1,15,16,1.8677,1.8677
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,15,16,3.698,3.698
pth_vciopt_Ncomm,8,PT2PT,1,15,16,5.404,5.404
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,15,16,11.5445,11.5445
pth_vciopt_Ncomm,18,PT2PT,1,15,16,14.5087,14.5087
pth_vciopt_Ncomm_nolock,18,PT2PT,1,15,16,17.1473,17.1473
abt_vci_Ncomm_Nes,18,PT2PT,1,15,16,18.7004,18.7004
proc,-1,PT2PT,1,16,1,46.3537,46.3537
pth_vciopt_Ncomm,1,PT2PT,1,16,2,0.3779,0.3779
pth_vciopt_Ncomm_nolock,1,PT2PT,1,16,2,0.3854,0.3854
abt_vci_Ncomm_Nes,1,PT2PT,1,16,2,0.2972,0.2972
pth_vciopt_Ncomm,4,PT2PT,1,16,2,0.6316,0.6316
pth_vciopt_Ncomm_nolock,4,,,,,,
abt_vci_Ncomm_Nes,4,PT2PT,1,16,2,4.129,4.129
pth_vciopt_Ncomm,8,PT2PT,1,16,2,0.71,0.71
pth_vciopt_Ncomm_nolock,8,,,,,,
abt_vci_Ncomm_Nes,8,PT2PT,1,16,2,4.683,4.683
pth_vciopt_Ncomm,18,PT2PT,1,16,2,0.6631,0.6631
pth_vciopt_Ncomm_nolock,18,,,,,,
abt_vci_Ncomm_Nes,18,PT2PT,1,16,2,3.4973,3.4973
